2953,212
2720,213
3377,214
3519,215
3792,216
1805,217
2233,218
810,219
9527,220
1008,221
2194,222
8124,223
587,224
2576,225
3133,226
3805,227
3287,228
3720,229
1564,230
3283,231
1454,232
2659,233
3540,234
322,235
3025,236
2715,237
1200,238
2987,239
4443,240
281,241
3850,242
52860,243
8287,244
54093,245
9224,246
1352,247
2101,248
8275,249
8213,250
8091,251
6006,252
1804,253
521,254
19092,255
8006,256
259,257
608,258
2241,259
2072,260
138,261
1552,262
1005,263
2443,264
8202,265
16010,266
1090,267
8889,268
3031,269
8297,270
51,271
4063,272
3620,273
3298,274
3290,275
3272,276
4092,277
3234,278
3048,279
3223,280
3026,281
3937,282
2172,283
16000,284
506,285
3210,286
2305,287
4567,288
1689,289
2028,290
557,291
2373,292
890,293
799,294
665,295
572,296
1732,297
2154,298
75,299
2985,300
8099,301
2266,302
2161,303
8888,304
45224,305
49170,306
49300,307
935,308
49366,309
45076,310
45260,311
23456,312
5702,313
49213,314
2888,315
8898,316
45230,317
412,318
8385,319
4000,320
38739,321
53850,322
62184,323
610,324
3488,325
56006,326
932,327
34185,328
1590,329
147,330
48494,331
1505,332
944,333
40113,334
57845,335
4040,336
2873,337
3944,338
392,339
1149,340
3240,341
2369,342
4017,343
8302,344
2495,345
3780,346
2955,347
8089,348
3019,349
3427,350
8890,351
4444,352
1067,353
441,354
1180,355
440,356
2437,357
3299,358
800,359
2538,360
2050,361
1175,362
5000,363
2741,364
2633,365
2010,366
1179,367
4505,368
2485,369
539,370
3919,371
2648,372
1279,373
1638,374
2134,375
1848,376
327,377
2277,378
3652,379
671,380
220,381
2745,382
3109,383
4022,384
2185,385
8604,386
2636,387
347,388
12101,389
477,390
1720,391
8649,392
3281,393
3388,394
4369,395
3097,396
1988,397
1813,398
2523,399
4155,400
734,401
1600,402
1923,403
2971,404
3658,405
150,406
2171,407
1185,408
2155,409
2742,410
3558,411
2976,412
9998,413
189,414
2511,415
3306,416
3607,417
704,418
495,419
1086,420
2056,421
8286,422
47,423
487,424
19,425
3110,426
2379,427
105,428
5351,429
3407,430
20019,431
8883,432
1485,433
560,434
28710,435
2396,436
622,437
3107,438
12356,439
2152,440
771,441
6002,442
8361,443
2081,444
9100,445
3095,446
3081,447
4300,448
3258,449
3945,450
1121,451
3089,452
2696,453
1908,454
3790,455
2106,456
3525,457
2736,458
2555,459
25565,460
2689,461
7777,462
2153,463
30003,464
2675,465
2264,466
16947,467
38010,468
56484,469
1819,470
2917,471
30785,472
2507,473
3569,474
2026,475
60179,476
1269,477
826,478
2564,479
8081,480
638,481
1997,482
3771,483
1581,484
3367,485
3757,486
8387,487
681,488
1808,489
1579,490
1565,491
233,492
429,493
9075,494
1156,495
8088,496
3482,497
1673,498
1042,499
3471,500
8114,501
740,502
8107,503
1002,504
10005,505
8881,506
2482,507
3118,508
8001,509
2632,510
4010,511
30005,512
3865,513
12111,514
3843,515
1281,516
10090,517
9875,518
23,519
2505,520
39,521
63,522
4002,523
1779,524
42,525
728,526
1044,527
4949,528
5222,529
1741,530
7007,531
89,532
876,533
5938,534
6801,535
6805,536
17,537
789,538
2080,539
4840,540
2404,541
8444,542
61616,543
8000,544
659,545
473,546
3339,547
2752,548
2314,549
3214,550
6690,551
759,552
2120,553
2970,554
9306,555
1310,556
11211,557
2030,558
7200,559
20000,560
3886,561
884,562
3527,563
2298,564
1356,565
2322,566
2330,567
2317,568
3478,569
1969,570
61613,571
1444,572
8004,573
37,574
2707,575
4786,576
17988,577
5038,578
2222,579
41795,580
79,581
1901,582
119,583
5560,584
8087,585
7071,586
12000,587
1234,588
10001,589
3001,590
5357,591
4782,592
999,593
5400,594
179,595
9595,596
5432,597
40001,598
9943,599
427,600
7780,601
20547,602
2223,603
1098,604
8686,605
2049,606
10162,607
4506,608
2801,609
337,610
2450,611
3426,612
691,613
2468,614
2415,615
3678,616
3130,617
2668,618
1700,619
1569,620
2328,621
1778,622
3529,623
4730,624
3635,625
2920,626
3899,627
1648,628
374,629
2725,630
1852,631
2733,632
3309,633
3575,634
938,635
1490,636
1760,637
2923,638
1216,639
8090,640
3687,641
3893,642
3321,643
3818,644
707,645
2211,646
2826,647
945,648
3062,649
170,650
2024,651
144,652
9191,653
11310,654
1033,655
8082,656
54444,657
1868,658
51863,659
435,660
3934,661
1537,662
2757,663
1058,664
100,665
48,666
2423,667
2998,668
2629,669
2332,670
3203,671
8083,672
1491,673
3061,674
1965,675
3002,676
2335,677
2003,678
449,679
1936,680
35,681
20009,682
3102,683
722,684
20083,685
1311,686
843,687
10443,688
19223,689
2701,690
3596,691
2568,692
2186,693
6443,694
2424,695
1056,696
12345,697
2552,698
8189,699
1000,700
9051,701
3390,702
264,703
9091,704
2497,705
2008,706
465,707
1181,708
2768,709
6488,710
8282,711
18888,712
3342,713
3150,714
6080,715
2618,716
29876,717
31,718
6060,719
8084,720
1426,721
559,722
3267,723
2421,724
2548,725
3735,726
3085,727
3068,728
2225,729
2356,730
5269,731
3405,732
3094,733
6807,734
556,735
7001,736
869,737
710,738
1193,739
3385,740
19088,741
410,742
2385,743
1293,744
2098,745
8554,746
12300,747
1443,748
3046,749
18000,750
85,751
9999,752
2726,753
45112,754
45119,755
49168,756
3376,757
49381,758
49147,759
3685,760
49314,761
49180,762
3674,763
530,764
45280,765
49326,766
45239,767
8085,768
35715,769
59387,770
61783,771
6625,772
14375,773
540,774
2257,775
8801,776
783,777
1230,778
2521,779
4410,780
2284,781
2960,782
1099,783
8999,784
1048,785
3323,786
612,787
276,788
2932,789
154,790
812,791
597,792
1616,793
615,794
2878,795
2712,796
920,797
1455,798
27015,799
8003,800
51052,801
14784,802
61267,803
30548,804
45395,805
7122,806
36802,807
3939,808
3568,809
14129,810
40671,811
47014,812
3445,813
40929,814
45746,815
7070,816
2212,817
1951,818
2331,819
900,820
2604,821
3112,822
8086,823
2094,824
3510,825
26,826
2020,827
1959,828
446,829
132,830
21001,831
9002,832
1213,833
1339,834
419,835
486,836
772,837
3091,838
1448,839
256,840
1189,841
3590,842
1801,843
8111,844
50000,845
2090,846
1010,847
8092,848
3796,849
1857,850
3808,851
19776,852
1329,853
2146,854
1412,855
1113,856
451,857
2433,858
2240,859
8123,860
1201,861
8374,862
1939,863
88,864
2803,865
8104,866
3436,867
2308,868
939,869
5701,870
3783,871
5715,872
3166,873
844,874
5705,875
3508,876
11443,877
3716,878
3732,879
2077,880
377,881
1506,882
2784,883
1202,884
2986,885
3781,886
1196,887
1971,888
2102,889
1978,890
2754,891
91,892
3653,893
385,894
2247,895
9090,896
3701,897
2438,898
15670,899
1556,900
51481,901
23126,902
2665,903
58533,904
19828,905
2818,906
611,907
27014,908
46621,909
2242,910
3191,911
1935,912
983,913
1264,914
1878,915
1864,916
840,917
3143,918
3366,919
515,920
50090,921
455,922
442,923
2537,924
2992,925
631,926
6666,927
7005,928
3863,929
619,930
3187,931
160,932
1724,933
1796,934
653,935
1020,936
205,937
3942,938
2462,939
176,940
6688,941
20012,942
2265,943
9000,944
2471,945
2724,946
1710,947
2664,948
1695,949
37191,950
1137,951
2756,952
3164,953
3226,954
1539,955
3631,956
846,957
5719,958
2278,959
7002,960
2889,961
29999,962
1337,963
78,964
2272,965
2256,966
2259,967
2444,968
3953,969
14001,970
2001,971
8426,972
2105,973
60010,974
3260,975
82,976
976,977
1739,978
546,979
1219,980
1509,981
982,982
1915,983
2928,984
7444,985
9528,986
3691,987
234,988
8765,989
166,990
2297,991
3128,992
4200,993
4006,994
3601,995
6815,996
8009,997
3940,998
6003,999
3542,1000
1818,1001
1962,1002
1515,1003
1688,1004
5353,1005
1400,1006
636,1007
9080,1008
1599,1009
3448,1010
1711,1011
1303,1012
1342,1013
235,1014
1097,1015
3189,1016
1512,1017
858,1018
1305,1019
301,1020
830,1021
1663,1022
9210,1023
9001,1024
16804,1025
3435,1026
18448,1027
1886,1028
774,1029
3740,1030
694,1031
585,1032
1163,1033
3368,1034
16147,1035
1382,1036
3634,1037
2574,1038
838,1039
8008,1040
978,1041
1136,1042
2883,1043
1432,1044
2884,1045
1076,1046
3243,1047
3681,1048
1390,1049
2606,1050
2358,1051
3593,1052
2937,1053
686,1054
2683,1055
5001,1056
16881,1057
2644,1058
1520,1059
1669,1060
3434,1061
1021,1062
3592,1063
626,1064
1682,1065
1405,1066
1990,1067
408,1068
472,1069
2845,1070
1576,1071
9200,1072
252,1073
1643,1074
1676,1075
591,1076
3862,1077
1834,1078
2876,1079
3597,1080
3759,1081
761,1082
2489,1083
10501,1084
2068,1085
49154,1086
8020,1087
7443,1088
10346,1089
7485,1090
18089,1091
8362,1092
18111,1093
2033,1094
18443,1095
18669,1096
8017,1097
3380,1098
2324,1099
1715,1100
3794,1101
18080,1102
109,1103
9083,1104
1227,1105
2717,1106
3142,1107
917,1108
3446,1109
1379,1110
2313,1111
2734,1112
541,1113
3108,1114
1309,1115
725,1116
112,1117
2347,1118
2363,1119
5443,1120
470,1121
318,1122
2286,1123
389,1124
2601,1125
3003,1126
131,1127
2445,1128
9050,1129
485,1130
2386,1131
22105,1132
33890,1133
1452,1134
2690,1135
8010,1136
8022,1137
1534,1138
1131,1139
1294,1140
3938,1141
3824,1142
358,1143
424,1144
2354,1145
2567,1146
2316,1147
1958,1148
4021,1149
3646,1150
2089,1151
30001,1152
3481,1153
2916,1154
20015,1155
9005,1156
5677,1157
7014,1158
2868,1159
9003,1160
2079,1161
3954,1162
2002,1163
20014,1164
3849,1165
5050,1166
8545,1167
8005,1168
2191,1169
517,1170
1943,1171
3082,1172
17010,1173
2227,1174
50075,1175
6669,1176
2111,1177
18090,1178
3017,1179
2968,1180
20,1181
7003,1182
1460,1183
9443,1184
1666,1185
3881,1186
1107,1187
3693,1188
1062,1189
3896,1190
1562,1191
49347,1192
45055,1193
3645,1194
1273,1195
45248,1196
1315,1197
2586,1198
49169,1199
8800,1200
2684,1201
2144,1202
9226,1203
2182,1204
19207,1205
2012,1206
2645,1207
3074,1208
2866,1209
3844,1210
5703,1211
3155,1212
3054,1213
2015,1214
21026,1215
25,1216
9804,1217
2686,1218
20016,1219
1795,1220
2611,1221
148,1222
664,1223
3669,1224
2224,1225
3391,1226
1770,1227
2408,1228
462,1229
2638,1230
2562,1231
8002,1232
969,1233
1499,1234
1916,1235
1609,1236
3906,1237
1195,1238
4012,1239
1677,1240
64,1241
8300,1242
2694,1243
3117,1244
2263,1245
2436,1246
7222,1247
444,1248
650,1249
604,1250
1255,1251
2769,1252
3276,1253
2702,1254
1584,1255
720,1256
2213,1257
2887,1258
3227,1259
3229,1260
3256,1261
3249,1262
3275,1263
7000,1264
2679,1265
493,1266
3933,1267
3671,1268
3729,1269
2528,1270
228,1271
3586,1272
1865,1273
1318,1274
1743,1275
2173,1276
2800,1277
724,1278
1956,1279
8095,1280
3640,1281
1792,1282
1320,1283
3879,1284
875,1285
3630,1286
3347,1287
402,1288
2963,1289
367,1290
1642,1291
721,1292
1523,1293
3927,1294
1350,1295
8200,1296
1840,1297
2834,1298
2394,1299
1252,1300
921,1301
381,1302
1057,1303
718,1304
1516,1305
786,1306
3028,1307
2557,1308
480,1309
2766,1310
1364,1311
5002,1312
3517,1313
964,1314
3465,1315
3827,1316
3506,1317
3751,1318
1475,1319
1106,1320
2949,1321
1030,1322
537,1323
426,1324
1236,1325
8911,1326
2339,1327
11000,1328
2177,1329
8100,1330
2560,1331
4001,1332
490,1333
2370,1334
2827,1335
804,1336
2453,1337
2947,1338
2244,1339
18081,1340
9910,1341
243,1342
3043,1343
8040,1344
1082,1345
870,1346
2831,1347
8401,1348
190,1349
1365,1350
2584,1351
2051,1352
1999,1353
2480,1354
2427,1355
2192,1356
2209,1357
4019,1358
3825,1359
7080,1360
18432,1361
1395,1362
4008,1363
3845,1364
1001,1365
3020,1366
3854,1367
3456,1368
139,1369
3098,1370
1139,1371
2799,1372
3018,1373
2595,1374
3504,1375
6001,1376
751,1377
1328,1378
225,1379
657,1380
795,1381
1437,1382
732,1383
758,1384
206,1385
2678,1386
957,1387
2071,1388
943,1389
1729,1390
3101,1391
28080,1392
1420,1393
38343,1394
2666,1395
2788,1396
2944,1397
16273,1398
388,1399
328,1400
3837,1401
856,1402
1544,1403
9221,1404
1854,1405
3602,1406
20035,1407
84,1408
987,1409
3414,1410
1713,1411
2307,1412
3123,1413
1970,1414
3105,1415
250,1416
2646,1417
2967,1418
2131,1419
1088,1420
2785,1421
3268,1422
152,1423
11001,1424
14002,1425
18536,1426
19771,1427
26484,1428
413,1429
2411,1430
8261,1431
2311,1432
1459,1433
2065,1434
3341,1435
1789,1436
3950,1437
3433,1438
1982,1439
5555,1440
3868,1441
684,1442
1755,1443
1441,1444
894,1445
3747,1446
1733,1447
1514,1448
3791,1449
672,1450
2582,1451
8220,1452
2580,1453
18,1454
809,1455
9010,1456
2760,1457
2856,1458
2622,1459
1980,1460
8386,1461
2145,1462
3063,1463
4004,1464
29,1465
4013,1466
2215,1467
2539,1468
3153,1469
50,1470
3072,1471
888,1472
1327,1473
286,1474
2218,1475
752,1476
479,1477
614,1478
1797,1479
1261,1480
1593,1481
1330,1482
142,1483
1429,1484
1570,1485
3627,1486
2488,1487
30718,1488
10250,1489
646,1490
2121,1491
5803,1492
554,1493
6000,1494
503,1495
1967,1496
7547,1497
6699,1498
8983,1499
992,1500
102,1501
113,1502
13,1503
15000,1504
350,1505
34589,1506
249,1507
27921,1508
54024,1509
64144,1510
61483,1511
56193,1512
3892,1513
823,1514
46325,1515
949,1516
3639,1517
3770,1518
31137,1519
22222,1520
1687,1521
3534,1522
31337,1523
69,1524
1863,1525
7788,1526
2376,1527
9530,1528
8125,1529
1110,1530
10333,1531
49151,1532
7210,1533
1494,1534
37777,1535
19999,1536
703,1537
640,1538
2170,1539
1019,1540
2325,1541
3412,1542
3498,1543
475,1544
841,1545
3114,1546
2700,1547
2470,1548
922,1549
2371,1550
3092,1551
111,1552
662,1553
3170,1554
1670,1555
1026,1556
3264,1557
3263,1558
3900,1559
2387,1560
115,1561
801,1562
1992,1563
99,1564
44,1565
143,1566
46,1567
1024,1568
1706,1569
1566,1570
2273,1571
2533,1572
3769,1573
1763,1574
1027,1575
802,1576
2143,1577
1292,1578
3952,1579
2867,1580
3908,1581
2496,1582
3365,1583
5007,1584
2857,1585
501,1586
1558,1587
2849,1588
2706,1589
2042,1590
1668,1591
3721,1592
2828,1593
363,1594
1220,1595
716,1596
923,1597
1940,1598
2294,1599
5678,1600
47568,1601
415,1602
3563,1603
20508,1604
2704,1605
2811,1606
947,1607
3403,1608
3561,1609
2058,1610
3416,1611
3165,1612
3157,1613
1370,1614
1212,1615
5009,1616
2395,1617
3957,1618
467,1619
1450,1620
2103,1621
8246,1622
2175,1623
2296,1624
2255,1625
3087,1626
3553,1627
20206,1628
805,1629
3650,1630
3566,1631
14000,1632
1430,1633
3877,1634
2749,1635
216,1636
1471,1637
471,1638
2848,1639
576,1640
2366,1641
3875,1642
3811,1643
1893,1644
3173,1645
1528,1646
2608,1647
5004,1648
2915,1649
3883,1650
781,1651
2207,1652
1299,1653
2274,1654
2763,1655
1968,1656
2197,1657
2975,1658
3103,1659
808,1660
2520,1661
2764,1662
3027,1663
9030,1664
1555,1665
1891,1666
642,1667
3146,1668
1296,1669
863,1670
43006,1671
65529,1672
21080,1673
2126,1674
1380,1675
3198,1676
2004,1677
3562,1678
596,1679
83,1680
1297,1681
598,1682
18091,1683
9325,1684
8338,1685
3803,1686
19002,1687
1229,1688
8066,1689
4023,1690
8392,1691
2084,1692
3361,1693
266,1694
3580,1695
22,1696
36705,1697
1358,1698
38540,1699
2458,1700
23199,1701
48086,1702
57476,1703
5900,1704
1372,1705
2914,1706
3706,1707
21086,1708
21906,1709
2484,1710
1640,1711
8025,1712
1837,1713
760,1714
2647,1715
788,1716
2476,1717
1744,1718
3349,1719
1231,1720
3008,1721
2880,1722
2016,1723
5061,1724
2011,1725
3057,1726
2184,1727
2600,1728
1794,1729
1610,1730
165,1731
1442,1732
348,1733
2753,1734
268,1735
1890,1736
2792,1737
3895,1738
975,1739
1416,1740
1262,1741
1722,1742
2230,1743
2048,1744
2802,1745
2777,1746
3588,1747
3737,1748
739,1749
3512,1750
3667,1751
3336,1752
3079,1753
269,1754
3573,1755
1664,1756
2467,1757
3084,1758
3924,1759
1177,1760
1604,1761
3421,1762
1862,1763
927,1764
1439,1765
2740,1766
2327,1767
2989,1768
1174,1769
2295,1770
577,1771
2583,1772
1680,1773
1453,1774
2550,1775
10003,1776
3313,1777
946,1778
2457,1779
3591,1780
297,1781
2765,1782
279,1783
3450,1784
1674,1785
1375,1786
222,1787
3328,1788
2420,1789
3069,1790
305,1791
2022,1792
310,1793
1832,1794
3887,1795
3466,1796
484,1797
1910,1798
238,1799
292,1800
1772,1801
1153,1802
3364,1803
1383,1804
1718,1805
2641,1806
1748,1807
5006,1808
38055,1809
24954,1810
36308,1811
39657,1812
49945,1813
54574,1814
31474,1815
46388,1816
57624,1817
1248,1818
37707,1819
49892,1820
6234,1821
39694,1822
41897,1823
1883,1824
219,1825
3679,1826
592,1827
2340,1828
1776,1829
1531,1830
141,1831
1152,1832
2596,1833
19779,1834
3305,1835
2238,1836
2108,1837
3116,1838
1074,1839
1433,1840
1440,1841
1198,1842
2563,1843
4045,1844
533,1845
3044,1846
3345,1847
1601,1848
3032,1849
2425,1850
3096,1851
1953,1852
2210,1853
3059,1854
2318,1855
86,1856
2231,1857
2729,1858
3931,1859
692,1860
1855,1861
1913,1862
3779,1863
1814,1864
155,1865
3167,1866
261,1867
8205,1868
1165,1869
713,1870
2434,1871
5258,1872
1685,1873
828,1874
3067,1875
1944,1876
2571,1877
3493,1878
849,1879
859,1880
886,1881
2536,1882
2189,1883
3556,1884
3007,1885
1699,1886
1926,1887
90,1888
8877,1889
2894,1890
3694,1891
2927,1892
1624,1893
403,1894
9004,1895
9081,1896
950,1897
21610,1898
2743,1899
785,1900
2372,1901
1114,1902
1182,1903
92,1904
5706,1905
1117,1906
7091,1907
463,1908
2135,1909
3156,1910
2569,1911
3555,1912
3090,1913
2850,1914
8289,1915
8284,1916
878,1917
2910,1918
2119,1919
5672,1920
2625,1921
3551,1922
2112,1923
3926,1924
1130,1925
817,1926
210,1927
2870,1928
1693,1929
769,1930
3890,1931
3807,1932
2903,1933
1482,1934
2966,1935
6005,1936
61461,1937
50313,1938
46942,1939
3373,1940
907,1941
22116,1942
36416,1943
40333,1944
779,1945
16893,1946
42605,1947
17108,1948
2493,1949
41508,1950
41243,1951
98,1952
706,1953
1092,1954
1927,1955
425,1956
3731,1957
3905,1958
575,1959
3641,1960
246,1961
3819,1962
218,1963
522,1964
2260,1965
312,1966
3570,1967
3005,1968
1007,1969
3271,1970
3255,1971
3259,1972
3215,1973
3651,1974
430,1975
3205,1976
3211,1977
3218,1978
3232,1979
3222,1980
3208,1981
432,1982
3236,1983
5005,1984
688,1985
756,1986
617,1987
2594,1988
1746,1989
1846,1990
2747,1991
3676,1992
3442,1993
3599,1994
819,1995
654,1996
240,1997
2762,1998
3423,1999
2375,2000
3625,2001
183,2002
2836,2003
3710,2004
1611,2005
2634,2006
1903,2007
3029,2008
2919,2009
3179,2010
3659,2011
1856,2012
1603,2013
1963,2014
1207,2015
93,2016
513,2017
275,2018
1836,2019
534,2020
3535,2021
1191,2022
21609,2023
853,2024
2124,2025
1283,2026
2128,2027
1458,2028
2268,2029
3052,2030
2983,2031
1344,2032
31588,2033
19662,2034
26328,2035
574,2036
925,2037
2414,2038
2855,2039
663,2040
3505,2041
298,2042
1111,2043
3810,2044
3560,2045
499,2046
2995,2047
5080,2048
1946,2049
118,2050
1290,2051
19089,2052
3583,2053
20200,2054
2607,2055
4016,2056
3040,2057
2778,2058
3038,2059
2708,2060
2656,2061
411,2062
2676,2063
3333,2064
51155,2065
194,2066
3947,2067
2249,2068
13333,2069
1659,2070
32993,2071
33050,2072
535,2073
1492,2074
34880,2075
2046,2076
11566,2077
3138,2078
38960,2079
97,2080
236,2081
1102,2082
378,2083
1423,2084
3374,2085
647,2086
2898,2087
579,2088
864,2089
3752,2090
1612,2091
1031,2092
3180,2093
360,2094
1828,2095
15672,2096
3370,2097
1267,2098
3216,2099
290,2100
373,2101
3760,2102
2504,2103
1750,2104
2797,2105
1721,2106
2933,2107
2599,2108
2270,2109
2258,2110
2852,2111
1194,2112
8729,2113
1359,2114
1259,2115
40615,2116
379,2117
3320,2118
3356,2119
3662,2120
1827,2121
2168,2122
2151,2123
1013,2124
2097,2125
2691,2126
2498,2127
6068,2128
3430,2129
1371,2130
1435,2131
532,2132
2589,2133
3847,2134
265,2135
741,2136
3717,2137
919,2138
1035,2139
555,2140
2201,2141
8347,2142
482,2143
8194,2144
1341,2145
2418,2146
1937,2147
3464,2148
3124,2149
2442,2150
3698,2151
877,2152
3386,2153
146,2154
1363,2155
1095,2156
561,2157
897,2158
1906,2159
87,2160
64737,2161
8770,2162
47800,2163
28287,2164
57094,2165
13264,2166
13925,2167
62245,2168
24560,2169
25636,2170
39351,2171
13321,2172
401,2173
52232,2174
17157,2175
2809,2176
1322,2177
2672,2178
3479,2179
3891,2180
628,2181
825,2182
1378,2183
1774,2184
6803,2185
3621,2186
3559,2187
2216,2188
695,2189
2368,2190
1461,2191
133,2192
3546,2193
1853,2194
3578,2195
3350,2196
962,2197
1124,2198
3821,2199
3743,2200
658,2201
1032,2202
701,2203
754,2204
3134,2205
1662,2206
1646,2207
66,2208
1844,2209
1326,2210
1824,2211
405,2212
842,2213
3626,2214
2291,2215
3647,2216
3776,2217
895,2218
361,2219
3682,2220
2402,2221
3714,2222
3425,2223
96,2224
38,2225
2110,2226
40,2227
12168,2228
116,2229
3012,2230
2353,2231
2336,2232
2551,2233
400,2234
2202,2235
117,2236
2149,2237
2751,2238
36,2239
5003,2240
562,2241
589,2242
1941,2243
2487,2244
386,2245
3174,2246
3352,2247
648,2248
558,2249
1548,2250
2770,2251
2687,2252
3733,2253
2243,2254
3449,2255
135,2256
2948,2257
2981,2258
1608,2259
970,2260
2289,2261
3928,2262
896,2263
924,2264
568,2265
2909,2266
1563,2267
906,2268
1994,2269
1127,2270
2972,2271
106,2272
2398,2273
3665,2274
1256,2275
54,2276
1373,2277
2039,2278
3186,2279
1226,2280
2962,2281
416,2282
3394,2283
2506,2284
380,2285
2847,2286
2650,2287
65,2288
3722,2289
2465,2290
3460,2291
963,2292
3579,2293
3834,2294
1480,2295
937,2296
2844,2297
1187,2298
1160,2299
2062,2300
2310,2301
2076,2302
24,2303
33,2304
8259,2305
4003,2306
1820,2307
27,2308
123,2309
32,2310
60,2311
95,2312
8281,2313
447,2314
74,2315
3402,2316
56,2317
3207,2318
108,2319
71,2320
3719,2321
616,2322
1406,2323
2393,2324
3772,2325
2865,2326
3324,2327
1203,2328
2044,2329
308,2330
3330,2331
3773,2332
3317,2333
2794,2334
2816,2335
59,2336
3932,2337
333,2338
1613,2339
1907,2340
3161,2341
1233,2342
3913,2343
3346,2344
1785,2345
792,2346
1671,2347
3956,2348
3917,2349
1477,2350
40000,2351
130,2352
3395,2353
2980,2354
3497,2355
857,2356
3753,2357
293,2358
1947,2359
3411,2360
2939,2361
3183,2362
2578,2363
1155,2364
1759,2365
3594,2366
3413,2367
512,2368
27018,2369
1521,2370
1217,2371
55442,2372
1911,2373
10243,2374
7077,2375
23023,2376
3075,2377
6969,2378
553,2379
2055,2380
5801,2381
6103,2382
666,2383
114,2384
6724,2385
63302,2386
28237,2387
65369,2388
45599,2389
18789,2390
26096,2391
54781,2392
59484,2393
9290,2394
23310,2395
19147,2396
7247,2397
40187,2398
942,2399
122,2400
45,2401
103,2402
58,2403
73,2404
2525,2405
107,2406
76,2407
57,2408
129,2409
55,2410
34,2411
52,2412
120,2413
30,2414
126,2415
136,2416
2795,2417
784,2418
833,2419
8333,2420
3724,2421
926,2422
1850,2423
196,2424
2388,2425
2905,2426
3668,2427
3239,2428
2677,2429
6667,2430
121,2431
128,2432
2159,2433
1781,2434
2429,2435
1064,2436
573,2437
185,2438
3910,2439
1417,2440
1319,2441
1983,2442
928,2443
2854,2444
3200,2445
1684,2446
1041,2447
61,2448
822,2449
868,2450
1705,2451
414,2452
794,2453
203,2454
2409,2455
3455,2456
510,2457
3419,2458
137,2459
2737,2460
507,2461
2776,2462
977,2463
104,2464
3326,2465
1346,2466
1945,2467
2863,2468
3438,2469
2820,2470
2059,2471
9653,2472
1434,2473
62078,2474
2628,2475
3182,2476
3520,2477
481,2478
1101,2479
127,2480
1445,2481
2808,2482
1392,2483
2602,2484
1277,2485
1428,2486
2449,2487
680,2488
3490,2489
2399,2490
2886,2491
2994,2492
1308,2493
2142,2494
1575,2495
6379,2496
1040,2497
627,2498
1605,2499
851,2500
7221,2501
8991,2502
9105,2503
50080,2504
2466,2505
12100,2506
65530,2507
1816,2508
19006,2509
1921,2510
20007,2511
28,2512
2461,2513
262,2514
309,2515
3228,2516
814,2517
1167,2518
3797,2519
2918,2520
326,2521
3507,2522
3587,2523
418,2524
753,2525
3406,2526
1981,2527
777,2528
3518,2529
958,2530
483,2531
813,2532
3833,2533
397,2534
1148,2535
245,2536
1709,2537
2951,2538
729,2539
2565,2540
2840,2541
1100,2542
1486,2543
5986,2544
39043,2545
38364,2546
59751,2547
26833,2548
48251,2549
13486,2550
25007,2551
39904,2552
50277,2553
42767,2554
62032,2555
9545,2556
2902,2557
59127,2558
345,2559
7779,2560
806,2561
1184,2562
2761,2563
2798,2564
2232,2565
2996,2566
1178,2567
2709,2568
2174,2569
2070,2570
3060,2571
2125,2572
3121,2573
457,2574
1357,2575
8126,2576
1879,2577
909,2578
248,2579
3300,2580
2407,2581
3663,2582
1737,2583
3360,2584
3250,2585
1464,2586
1368,2587
2524,2588
