673,1491
674,3061
675,1965
676,3002
677,2335
678,2003
679,449
680,1936
681,35
682,20009
683,3102
684,722
685,20083
686,1311
687,843
688,10443
689,19223
690,2701
691,3596
692,2568
693,2186
694,6443
695,2424
696,1056
697,12345
698,2552
699,8189
700,1000
701,9051
702,3390
703,264
704,9091
705,2497
706,2008
707,465
708,1181
709,2768
710,6488
711,8282
712,18888
713,3342
714,3150
715,6080
716,2618
717,29876
718,31
719,6060
720,8084
721,1426
722,559
723,3267
724,2421
725,2548
726,3735
727,3085
728,3068
729,2225
730,2356
731,5269
732,3405
733,3094
734,6807
735,556
736,7001
737,869
738,710
739,1193
740,3385
741,19088
742,410
743,2385
744,1293
745,2098
746,8554
747,12300
748,1443
749,3046
750,18000
751,85
752,9999
753,2726
754,45112
755,45119
756,49168
757,3376
758,49381
759,49147
760,3685
761,49314
762,49180
763,3674
764,530
765,45280
766,49326
767,45239
768,8085
769,35715
770,59387
771,61783
772,6625
773,14375
774,540
775,2257
776,8801
777,783
778,1230
779,2521
780,4410
781,2284
782,2960
783,1099
784,8999
785,1048
786,3323
787,612
788,276
789,2932
790,154
791,812
792,597
793,1616
794,615
795,2878
796,2712
797,920
798,1455
799,27015
800,8003
801,51052
802,14784
803,61267
804,30548
805,45395
806,7122
807,36802
808,3939
809,3568
810,14129
811,40671
812,47014
813,3445
814,40929
815,45746
816,7070
817,2212
818,1951
819,2331
820,900
821,2604
822,3112
823,8086
824,2094
825,3510
826,26
827,2020
828,1959
829,446
830,132
831,21001
832,9002
833,1213
834,1339
835,419
836,486
837,772
838,3091
839,1448
840,256
841,1189
842,3590
843,1801
844,8111
845,50000
846,2090
847,1010
848,8092
849,3796
850,1857
851,3808
852,19776
853,1329
854,2146
855,1412
856,1113
857,451
858,2433
859,2240
860,8123
861,1201
862,8374
863,1939
864,88
865,2803
866,8104
867,3436
868,2308
869,939
870,5701
871,3783
872,5715
873,3166
874,844
875,5705
876,3508
877,11443
878,3716
879,3732
880,2077
881,377
882,1506
883,2784
884,1202
885,2986
886,3781
887,1196
888,1971
889,2102
890,1978
891,2754
892,91
893,3653
894,385
895,2247
896,9090
897,3701
898,2438
899,15670
900,1556
901,51481
902,23126
903,2665
904,58533
905,19828
906,2818
907,611
908,27014
909,46621
910,2242
911,3191
912,1935
913,983
914,1264
915,1878
916,1864
917,840
918,3143
919,3366
920,515
921,50090
922,455
923,442
924,2537
925,2992
926,631
927,6666
928,7005
929,3863
930,619
931,3187
932,160
933,1724
934,1796
935,653
936,1020
937,205
938,3942
939,2462
940,176
941,6688
942,20012
943,2265
944,9000
945,2471
946,2724
947,1710
948,2664
949,1695
950,37191
951,1137
952,2756
953,3164
954,3226
955,1539
956,3631
957,846
958,5719
959,2278
960,7002
961,2889
962,29999
963,1337
964,78
965,2272
966,2256
967,2259
968,2444
969,3953
970,14001
971,2001
972,8426
973,2105
974,60010
975,3260
976,82
977,976
978,1739
979,546
980,1219
981,1509
982,982
983,1915
984,2928
985,7444
986,9528
987,3691
988,234
989,8765
990,166
991,2297
992,3128
993,4200
994,4006
995,3601
996,6815
997,8009
998,3940
999,6003
1000,3542
1001,1818
1002,1962
1003,1515
1004,1688
1005,5353
1006,1400
1007,636
1008,9080
1009,1599
1010,3448
1011,1711
1012,1303
1013,1342
1014,235
1015,1097
1016,3189
1017,1512
1018,858
1019,1305
1020,301
1021,830
1022,1663
1023,9210
1024,9001
1025,16804
1026,3435
1027,18448
1028,1886
1029,774
1030,3740
1031,694
1032,585
1033,1163
1034,3368
1035,16147
1036,1382
1037,3634
1038,2574
1039,838
1040,8008
1041,978
1042,1136
1043,2883
1044,1432
1045,2884
1046,1076
1047,3243
1048,3681
1049,1390
1050,2606
1051,2358
1052,3593
1053,2937
1054,686
1055,2683
1056,5001
1057,16881
1058,2644
1059,1520
1060,1669
1061,3434
1062,1021
1063,3592
1064,626
1065,1682
1066,1405
1067,1990
1068,408
1069,472
1070,2845
1071,1576
1072,9200
1073,252
1074,1643
1075,1676
1076,591
1077,3862
1078,1834
1079,2876
1080,3597
1081,3759
1082,761
1083,2489
1084,10501
1085,2068
1086,49154
1087,8020
1088,7443
1089,10346
1090,7485
1091,18089
1092,8362
1093,18111
1094,2033
1095,18443
1096,18669
1097,8017
1098,3380
1099,2324
1100,1715
1101,3794
1102,18080
1103,109
1104,9083
1105,1227
1106,2717
1107,3142
1108,917
1109,3446
1110,1379
1111,2313
1112,2734
1113,541
1114,3108
1115,1309
1116,725
1117,112
1118,2347
1119,2363
1120,5443
1121,470
1122,318
1123,2286
1124,389
1125,2601
1126,3003
1127,131
1128,2445
1129,9050
1130,485
1131,2386
1132,22105
1133,33890
1134,1452
1135,2690
1136,8010
1137,8022
1138,1534
1139,1131
1140,1294
1141,3938
1142,3824
1143,358
1144,424
1145,2354
1146,2567
1147,2316
1148,1958
1149,4021
1150,3646
1151,2089
1152,30001
1153,3481
1154,2916
1155,20015
1156,9005
1157,5677
1158,7014
1159,2868
1160,9003
1161,2079
1162,3954
1163,2002
1164,20014
1165,3849
1166,5050
1167,8545
1168,8005
1169,2191
1170,517
1171,1943
1172,3082
1173,17010
1174,2227
1175,50075
1176,6669
1177,2111
1178,18090
1179,3017
1180,2968
1181,20
1182,7003
1183,1460
1184,9443
1185,1666
1186,3881
1187,1107
1188,3693
1189,1062
1190,3896
1191,1562
1192,49347
1193,45055
1194,3645
1195,1273
1196,45248
1197,1315
1198,2586
1199,49169
1200,8800
1201,2684
1202,2144
1203,9226
1204,2182
1205,19207
1206,2012
1207,2645
1208,3074
1209,2866
1210,3844
1211,5703
1212,3155
1213,3054
1214,2015
1215,21026
1216,25
1217,9804
1218,2686
1219,20016
1220,1795
1221,2611
1222,148
1223,664
1224,3669
1225,2224
1226,3391
1227,1770
1228,2408
1229,462
1230,2638
1231,2562
1232,8002
1233,969
1234,1499
1235,1916
1236,1609
1237,3906
1238,1195
1239,4012
1240,1677
1241,64
1242,8300
1243,2694
1244,3117
1245,2263
1246,2436
1247,7222
1248,444
1249,650
1250,604
1251,1255
1252,2769
1253,3276
1254,2702
1255,1584
1256,720
1257,2213
1258,2887
1259,3227
1260,3229
1261,3256
1262,3249
1263,3275
1264,7000
1265,2679
1266,493
1267,3933
1268,3671
1269,3729
1270,2528
1271,228
1272,3586
1273,1865
1274,1318
1275,1743
1276,2173
1277,2800
1278,724
1279,1956
1280,8095
1281,3640
1282,1792
1283,1320
1284,3879
1285,875
1286,3630
1287,3347
1288,402
1289,2963
1290,367
1291,1642
1292,721
1293,1523
1294,3927
1295,1350
1296,8200
1297,1840
1298,2834
1299,2394
1300,1252
1301,921
1302,381
1303,1057
1304,718
1305,1516
1306,786
1307,3028
1308,2557
1309,480
1310,2766
1311,1364
1312,5002
1313,3517
1314,964
1315,3465
1316,3827
1317,3506
1318,3751
1319,1475
1320,1106
1321,2949
1322,1030
1323,537
1324,426
1325,1236
1326,8911
1327,2339
1328,11000
1329,2177
1330,8100
1331,2560
1332,4001
1333,490
1334,2370
1335,2827
1336,804
1337,2453
1338,2947
1339,2244
1340,18081
1341,9910
1342,243
1343,3043
1344,8040
1345,1082
1346,870
1347,2831
1348,8401
1349,190
1350,1365
1351,2584
1352,2051
1353,1999
1354,2480
1355,2427
1356,2192
1357,2209
1358,4019
1359,3825
1360,7080
1361,18432
1362,1395
1363,4008
1364,3845
1365,1001
1366,3020
1367,3854
1368,3456
1369,139
1370,3098
1371,1139
1372,2799
1373,3018
1374,2595
1375,3504
1376,6001
1377,751
1378,1328
1379,225
1380,657
1381,795
1382,1437
1383,732
1384,758
1385,206
1386,2678
1387,957
1388,2071
1389,943
1390,1729
1391,3101
1392,28080
1393,1420
1394,38343
1395,2666
1396,2788
1397,2944
1398,16273
1399,388
1400,328
1401,3837
1402,856
1403,1544
1404,9221
1405,1854
1406,3602
1407,20035
1408,84
1409,987
1410,3414
1411,1713
1412,2307
1413,3123
1414,1970
1415,3105
1416,250
1417,2646
1418,2967
1419,2131
1420,1088
1421,2785
1422,3268
1423,152
1424,11001
1425,14002
1426,18536
1427,19771
1428,26484
1429,413
1430,2411
1431,8261
1432,2311
1433,1459
1434,2065
1435,3341
1436,1789
1437,3950
1438,3433
1439,1982
1440,5555
1441,3868
1442,684
1443,1755
1444,1441
1445,894
1446,3747
1447,1733
1448,1514
1449,3791
1450,672
1451,2582
1452,8220
1453,2580
1454,18
1455,809
1456,9010
1457,2760
1458,2856
1459,2622
1460,1980
1461,8386
1462,2145
1463,3063
1464,4004
1465,29
1466,4013
1467,2215
1468,2539
1469,3153
1470,50
1471,3072
1472,888
1473,1327
1474,286
1475,2218
1476,752
1477,479
1478,614
1479,1797
1480,1261
1481,1593
1482,1330
1483,142
1484,1429
1485,1570
1486,3627
1487,2488
1488,30718
1489,10250
1490,646
1491,2121
1492,5803
1493,554
1494,6000
1495,503
1496,1967
1497,7547
1498,6699
1499,8983
1500,992
1501,102
1502,113
1503,13
1504,15000
1505,350
1506,34589
1507,249
1508,27921
1509,54024
1510,64144
1511,61483
1512,56193
1513,3892
1514,823
1515,46325
1516,949
1517,3639
1518,3770
1519,31137
1520,22222
1521,1687
1522,3534
1523,31337
1524,69
1525,1863
1526,7788
1527,2376
1528,9530
1529,8125
1530,1110
1531,10333
1532,49151
1533,7210
1534,1494
1535,37777
1536,19999
1537,703
1538,640
1539,2170
1540,1019
1541,2325
1542,3412
1543,3498
1544,475
1545,841
1546,3114
1547,2700
1548,2470
1549,922
1550,2371
1551,3092
1552,111
1553,662
1554,3170
1555,1670
1556,1026
1557,3264
1558,3263
1559,3900
1560,2387
1561,115
1562,801
1563,1992
1564,99
1565,44
1566,143
1567,46
1568,1024
1569,1706
1570,1566
1571,2273
1572,2533
1573,3769
1574,1763
1575,1027
1576,802
1577,2143
1578,1292
1579,3952
1580,2867
1581,3908
1582,2496
1583,3365
1584,5007
1585,2857
1586,501
1587,1558
1588,2849
1589,2706
1590,2042
1591,1668
1592,3721
1593,2828
1594,363
1595,1220
1596,716
1597,923
1598,1940
1599,2294
1600,5678
1601,47568
1602,415
1603,3563
1604,20508
1605,2704
1606,2811
1607,947
1608,3403
1609,3561
1610,2058
1611,3416
1612,3165
1613,3157
1614,1370
1615,1212
1616,5009
1617,2395
1618,3957
1619,467
1620,1450
1621,2103
1622,8246
1623,2175
1624,2296
1625,2255
1626,3087
1627,3553
1628,20206
1629,805
1630,3650
1631,3566
1632,14000
1633,1430
1634,3877
1635,2749
1636,216
1637,1471
1638,471
1639,2848
1640,576
1641,2366
1642,3875
1643,3811
1644,1893
1645,3173
1646,1528
1647,2608
1648,5004
1649,2915
1650,3883
1651,781
1652,2207
1653,1299
1654,2274
1655,2763
1656,1968
1657,2197
1658,2975
1659,3103
1660,808
1661,2520
1662,2764
1663,3027
1664,9030
1665,1555
1666,1891
1667,642
1668,3146
1669,1296
1670,863
1671,43006
1672,65529
1673,21080
1674,2126
1675,1380
1676,3198
1677,2004
1678,3562
1679,596
1680,83
1681,1297
1682,598
1683,18091
1684,9325
1685,8338
1686,3803
1687,19002
1688,1229
1689,8066
1690,4023
1691,8392
1692,2084
1693,3361
1694,266
1695,3580
1696,22
1697,36705
1698,1358
1699,38540
1700,2458
1701,23199
1702,48086
1703,57476
1704,5900
1705,1372
1706,2914
1707,3706
1708,21086
1709,21906
1710,2484
1711,1640
1712,8025
1713,1837
1714,760
1715,2647
1716,788
1717,2476
1718,1744
1719,3349
1720,1231
1721,3008
1722,2880
1723,2016
1724,5061
1725,2011
1726,3057
1727,2184
1728,2600
1729,1794
1730,1610
1731,165
1732,1442
1733,348
1734,2753
1735,268
1736,1890
1737,2792
1738,3895
1739,975
1740,1416
1741,1262
1742,1722
1743,2230
1744,2048
1745,2802
1746,2777
1747,3588
1748,3737
1749,739
1750,3512
1751,3667
1752,3336
1753,3079
1754,269
1755,3573
1756,1664
1757,2467
1758,3084
1759,3924
1760,1177
1761,1604
1762,3421
1763,1862
1764,927
1765,1439
1766,2740
1767,2327
1768,2989
1769,1174
1770,2295
1771,577
1772,2583
1773,1680
1774,1453
1775,2550
1776,10003
1777,3313
1778,946
1779,2457
1780,3591
1781,297
1782,2765
1783,279
1784,3450
1785,1674
1786,1375
1787,222
1788,3328
1789,2420
1790,3069
1791,305
1792,2022
1793,310
1794,1832
1795,3887
1796,3466
1797,484
1798,1910
1799,238
1800,292
1801,1772
1802,1153
1803,3364
1804,1383
1805,1718
1806,2641
1807,1748
1808,5006
1809,38055
1810,24954
1811,36308
1812,39657
1813,49945
1814,54574
1815,31474
1816,46388
1817,57624
1818,1248
1819,37707
1820,49892
1821,6234
1822,39694
1823,41897
1824,1883
1825,219
1826,3679
1827,592
1828,2340
1829,1776
1830,1531
1831,141
1832,1152
1833,2596
1834,19779
1835,3305
1836,2238
1837,2108
1838,3116
1839,1074
1840,1433
1841,1440
1842,1198
1843,2563
1844,4045
1845,533
1846,3044
1847,3345
1848,1601
1849,3032
1850,2425
1851,3096
1852,1953
1853,2210
1854,3059
1855,2318
1856,86
1857,2231
1858,2729
1859,3931
1860,692
1861,1855
1862,1913
1863,3779
1864,1814
1865,155
1866,3167
1867,261
1868,8205
1869,1165
1870,713
1871,2434
1872,5258
1873,1685
1874,828
1875,3067
1876,1944
1877,2571
1878,3493
1879,849
1880,859
1881,886
1882,2536
1883,2189
1884,3556
1885,3007
1886,1699
1887,1926
1888,90
1889,8877
1890,2894
1891,3694
1892,2927
1893,1624
1894,403
1895,9004
1896,9081
1897,950
1898,21610
1899,2743
1900,785
1901,2372
1902,1114
1903,1182
1904,92
1905,5706
1906,1117
1907,7091
1908,463
1909,2135
1910,3156
1911,2569
1912,3555
1913,3090
1914,2850
1915,8289
1916,8284
1917,878
1918,2910
1919,2119
1920,5672
1921,2625
1922,3551
1923,2112
1924,3926
1925,1130
1926,817
1927,210
1928,2870
1929,1693
1930,769
1931,3890
1932,3807
1933,2903
1934,1482
1935,2966
1936,6005
1937,61461
1938,50313
1939,46942
1940,3373
1941,907
1942,22116
1943,36416
1944,40333
1945,779
1946,16893
1947,42605
1948,17108
1949,2493
1950,41508
1951,41243
1952,98
1953,706
1954,1092
1955,1927
1956,425
1957,3731
1958,3905
1959,575
1960,3641
1961,246
1962,3819
1963,218
1964,522
1965,2260
1966,312
1967,3570
1968,3005
1969,1007
1970,3271
1971,3255
1972,3259
1973,3215
1974,3651
1975,430
1976,3205
1977,3211
1978,3218
1979,3232
1980,3222
1981,3208
1982,432
1983,3236
1984,5005
1985,688
1986,756
1987,617
1988,2594
1989,1746
1990,1846
1991,2747
1992,3676
1993,3442
1994,3599
1995,819
1996,654
1997,240
1998,2762
1999,3423
2000,2375
2001,3625
2002,183
2003,2836
2004,3710
2005,1611
2006,2634
2007,1903
2008,3029
2009,2919
2010,3179
2011,3659
2012,1856
2013,1603
2014,1963
2015,1207
2016,93
2017,513
2018,275
2019,1836
2020,534
2021,3535
2022,1191
2023,21609
2024,853
2025,2124
2026,1283
2027,2128
2028,1458
2029,2268
2030,3052
2031,2983
2032,1344
2033,31588
2034,19662
2035,26328
2036,574
2037,925
2038,2414
2039,2855
2040,663
2041,3505
2042,298
2043,1111
2044,3810
2045,3560
2046,499
2047,2995
2048,5080
2049,1946
2050,118
2051,1290
2052,19089
2053,3583
2054,20200
2055,2607
2056,4016
2057,3040
2058,2778
2059,3038
2060,2708
2061,2656
2062,411
2063,2676
2064,3333
2065,51155
2066,194
2067,3947
2068,2249
2069,13333
2070,1659
2071,32993
2072,33050
2073,535
2074,1492
2075,34880
2076,2046
2077,11566
2078,3138
2079,38960
2080,97
2081,236
2082,1102
2083,378
2084,1423
2085,3374
2086,647
2087,2898
2088,579
2089,864
2090,3752
2091,1612
2092,1031
2093,3180
2094,360
2095,1828
2096,15672
2097,3370
2098,1267
2099,3216
2100,290
2101,373
2102,3760
2103,2504
2104,1750
2105,2797
2106,1721
2107,2933
2108,2599
2109,2270
2110,2258
2111,2852
2112,1194
2113,8729
2114,1359
2115,1259
2116,40615
2117,379
2118,3320
2119,3356
2120,3662
2121,1827
2122,2168
2123,2151
2124,1013
2125,2097
2126,2691
2127,2498
2128,6068
2129,3430
2130,1371
2131,1435
2132,532
2133,2589
2134,3847
2135,265
2136,741
2137,3717
2138,919
2139,1035
2140,555
2141,2201
2142,8347
2143,482
2144,8194
2145,1341
2146,2418
2147,1937
2148,3464
2149,3124
2150,2442
2151,3698
2152,877
2153,3386
2154,146
2155,1363
2156,1095
2157,561
2158,897
2159,1906
2160,87
2161,64737
2162,8770
2163,47800
2164,28287
2165,57094
2166,13264
2167,13925
2168,62245
2169,24560
2170,25636
2171,39351
2172,13321
2173,401
2174,52232
2175,17157
2176,2809
2177,1322
2178,2672
2179,3479
2180,3891
2181,628
2182,825
2183,1378
2184,1774
2185,6803
2186,3621
2187,3559
2188,2216
2189,695
2190,2368
2191,1461
2192,133
2193,3546
2194,1853
2195,3578
2196,3350
2197,962
2198,1124
2199,3821
2200,3743
2201,658
2202,1032
2203,701
2204,754
2205,3134
2206,1662
2207,1646
2208,66
2209,1844
2210,1326
2211,1824
2212,405
2213,842
2214,3626
2215,2291
2216,3647
2217,3776
2218,895
2219,361
2220,3682
2221,2402
2222,3714
2223,3425
2224,96
2225,38
2226,2110
2227,40
2228,12168
2229,116
2230,3012
2231,2353
2232,2336
2233,2551
2234,400
2235,2202
2236,117
2237,2149
2238,2751
2239,36
2240,5003
2241,562
2242,589
2243,1941
2244,2487
2245,386
2246,3174
2247,3352
2248,648
2249,558
2250,1548
2251,2770
2252,2687
2253,3733
2254,2243
2255,3449
2256,135
2257,2948
2258,2981
2259,1608
2260,970
2261,2289
2262,3928
2263,896
2264,924
2265,568
2266,2909
2267,1563
2268,906
2269,1994
2270,1127
2271,2972
2272,106
2273,2398
2274,3665
2275,1256
2276,54
2277,1373
2278,2039
2279,3186
2280,1226
2281,2962
2282,416
2283,3394
2284,2506
2285,380
2286,2847
2287,2650
2288,65
2289,3722
2290,2465
2291,3460
2292,963
2293,3579
2294,3834
2295,1480
2296,937
2297,2844
2298,1187
2299,1160
2300,2062
2301,2310
2302,2076
2303,24
2304,33
2305,8259
2306,4003
2307,1820
2308,27
2309,123
2310,32
2311,60
2312,95
2313,8281
2314,447
2315,74
2316,3402
2317,56
2318,3207
2319,108
2320,71
2321,3719
2322,616
2323,1406
2324,2393
2325,3772
2326,2865
2327,3324
2328,1203
2329,2044
2330,308
2331,3330
2332,3773
2333,3317
2334,2794
2335,2816
2336,59
2337,3932
2338,333
2339,1613
2340,1907
2341,3161
2342,1233
2343,3913
2344,3346
2345,1785
2346,792
2347,1671
2348,3956
2349,3917
2350,1477
2351,40000
2352,130
2353,3395
2354,2980
2355,3497
2356,857
2357,3753
2358,293
2359,1947
2360,3411
2361,2939
2362,3183
2363,2578
2364,1155
2365,1759
2366,3594
2367,3413
2368,512
2369,27018
2370,1521
2371,1217
2372,55442
2373,1911
2374,10243
2375,7077
2376,23023
2377,3075
2378,6969
2379,553
2380,2055
2381,5801
2382,6103
2383,666
2384,114
2385,6724
2386,63302
2387,28237
2388,65369
2389,45599
2390,18789
2391,26096
2392,54781
2393,59484
2394,9290
2395,23310
2396,19147
2397,7247
2398,40187
2399,942
2400,122
2401,45
2402,103
2403,58
2404,73
2405,2525
2406,107
2407,76
2408,57
2409,129
2410,55
2411,34
2412,52
2413,120
2414,30
2415,126
2416,136
2417,2795
2418,784
2419,833
2420,8333
2421,3724
2422,926
2423,1850
2424,196
2425,2388
2426,2905
2427,3668
2428,3239
2429,2677
2430,6667
2431,121
2432,128
2433,2159
2434,1781
2435,2429
2436,1064
2437,573
2438,185
2439,3910
2440,1417
2441,1319
2442,1983
2443,928
2444,2854
2445,3200
2446,1684
2447,1041
2448,61
2449,822
2450,868
2451,1705
2452,414
2453,794
2454,203
2455,2409
2456,3455
2457,510
2458,3419
2459,137
2460,2737
2461,507
2462,2776
2463,977
2464,104
2465,3326
2466,1346
2467,1945
2468,2863
2469,3438
2470,2820
2471,2059
2472,9653
2473,1434
2474,62078
2475,2628
2476,3182
2477,3520
2478,481
2479,1101
2480,127
2481,1445
2482,2808
2483,1392
2484,2602
2485,1277
2486,1428
2487,2449
2488,680
2489,3490
2490,2399
2491,2886
2492,2994
2493,1308
2494,2142
2495,1575
2496,6379
2497,1040
2498,627
2499,1605
2500,851
2501,7221
2502,8991
2503,9105
2504,50080
2505,2466
2506,12100
2507,65530
2508,1816
2509,19006
2510,1921
2511,20007
2512,28
2513,2461
2514,262
2515,309
2516,3228
2517,814
2518,1167
2519,3797
2520,2918
2521,326
2522,3507
2523,3587
2524,418
2525,753
2526,3406
2527,1981
2528,777
2529,3518
2530,958
2531,483
2532,813
2533,3833
2534,397
2535,1148
2536,245
2537,1709
2538,2951
2539,729
2540,2565
2541,2840
2542,1100
2543,1486
2544,5986
2545,39043
2546,38364
2547,59751
2548,26833
2549,48251
2550,13486
2551,25007
2552,39904
2553,50277
2554,42767
2555,62032
2556,9545
2557,2902
2558,59127
2559,345
2560,7779
2561,806
2562,1184
2563,2761
2564,2798
2565,2232
2566,2996
2567,1178
2568,2709
2569,2174
2570,2070
2571,3060
2572,2125
2573,3121
2574,457
2575,1357
2576,8126
2577,1879
2578,909
2579,248
2580,3300
2581,2407
2582,3663
2583,1737
2584,3360
2585,3250
2586,1464
2587,1368
2588,2524
